time elapsed (wall):   133.2956
time running program:  133.1488  (99.89%)
time profiling (est.): 0.1468  (0.11%)
number of calls:       11215


%Time    Sec.     #calls   sec/call  F  name

 0.00    0.0000        1   0.000041     <anon>:...x-thread-multi/Encode.pm:222
 0.00    0.0000        1   0.000041     <anon>:.../local/share/perl5/base.pm:4
 0.00    0.0000        1   0.000041     <anon>:...-thread-multi/Encode/JP.pm:9
 0.00    0.0000        1   0.000041     <anon>:...-multi/Encode/MIME/Name.pm:3
 0.00    0.0000        1   0.000041     <anon>:.../perl5/lib/perl5/Fatal.pm:22
 0.00    0.0000        1   0.000041     <anon>:/usr/lib64/perl5/Fcntl.pm:58
 0.00    0.0000        1   0.000040     <anon>:...utodie/Scope/GuardStack.pm:3
 0.00    0.0000        1   0.000040     <anon>:...ad-multi/Encode/Alias.pm:111
 0.00    0.0000        1   0.000040     <anon>:...-thread-multi/Encode/JP.pm:7
 0.00    0.0000        1   0.000040     <anon>:...ocal/share/perl5/Carp.pm:751
 0.00    0.0000        1   0.000040     <anon>:...l5/Attribute/Handlers.pm:124
 0.00    0.0000        1   0.000040     <anon>:...ad-multi/Encode/JP/JIS7.pm:6
 0.00    0.0000        1   0.000040     <anon>:...erl5/lib/perl5/autodie.pm:30
 0.00    0.0000        1   0.000040     <anon>:...-multi/Encode/Encoding.pm:14
 0.00    0.0000        1   0.000039     <anon>:...al/share/perl5/constant.pm:3
 0.00    0.0000        1   0.000039     <anon>:...nux-thread-multi/Encode.pm:7
 0.00    0.0000        1   0.000039     <anon>:...read-multi/Encode/Alias.pm:7
 0.00    0.0000        1   0.000039     <anon>:...usr/lib64/perl5/Config.pm:45
 0.00    0.0000        1   0.000038     <anon>:...m/perl5/lib/perl5/Fatal.pm:7
 0.00    0.0000        1   0.000038     <anon>:...d-multi/Encode/Encoding.pm:5
 0.00    0.0000        1   0.000038     overloading::unimport
 0.00    0.0000        1   0.000038     <anon>:...lti/Encode/CJKConstants.pm:8
 0.00    0.0000        1   0.000038     <anon>:...rl5/Attribute/Handlers.pm:15
 0.00    0.0000        1   0.000038     <anon>:.../share/perl5/Data/Lock.pm:20
 0.00    0.0000        1   0.000038     <anon>:/usr/share/perl5/vars.pm:7
 0.00    0.0000        1   0.000038     <anon>:...nux-thread-multi/Encode.pm:6
 0.00    0.0000        1   0.000038     <anon>:...read-multi/Encode/Alias.pm:3
 0.00    0.0000        1   0.000038     <anon>:.../local/share/perl5/base.pm:5
 0.00    0.0000        1   0.000037     <anon>:...thread-multi/List/Util.pm:35
 0.00    0.0000        1   0.000037     <anon>:...ib/perl5/autodie/Util.pm:143
 0.00    0.0000        1   0.000037     <anon>:...erl5/Attribute/Handlers.pm:4
 0.00    0.0000        1   0.000037     autodie::Scope::Guard::new
 0.00    0.0000        1   0.000037     <anon>:.../lib/perl5/Fatal.pm:1681]:46
 0.00    0.0000        1   0.000037     <anon>:...ad-multi/Encode/JP/JIS7.pm:3
 0.00    0.0000        1   0.000036     <anon>:...-thread-multi/Encode/JP.pm:8
 0.00    0.0000        1   0.000036     <anon>:.../share/perl5/constant.pm:141
 0.00    0.0000        1   0.000036     <anon>:/usr/lib64/perl5/Config.pm:9
 0.00    0.0000        1   0.000036     <anon>:...l5/Attribute/Handlers.pm:236
 0.00    0.0000        1   0.000036     <anon>:...ead-multi/Encode/Config.pm:8
 0.00    0.0000        1   0.000036     <anon>:...x-thread-multi/Encode.pm:227
 0.00    0.0000        1   0.000036     <anon>:/usr/lib64/perl5/POSIX.pm:3
 0.00    0.0000        1   0.000036     <anon>:.../perl5/lib/perl5/Fatal.pm:23
 0.00    0.0000        1   0.000036     <anon>:...erl5/Attribute/Handlers.pm:6
 0.00    0.0000        1   0.000036     autodie::Scope::Guard::DESTROY
 0.00    0.0000        1   0.000035     <anon>:...al/share/perl5/constant.pm:4
 0.00    0.0000        1   0.000035     <anon>:...ib64/perl5/Config_heavy.pl:7
 0.00    0.0000        1   0.000035     <anon>:/usr/lib64/perl5/Errno.pm:9
 0.00    0.0000        2   0.000017     Carp::trusts_directly
 0.00    0.0000        1   0.000034     <anon>:...rl5/autodie/Scope/Guard.pm:4
 0.00    0.0000        1   0.000034     <anon>:.../lib/perl5/autodie/Util.pm:4
 0.00    0.0000        1   0.000034     <anon>:/usr/share/perl5/vars.pm:8
 0.00    0.0000        1   0.000034     <anon>:.../perl5/lib/perl5/Fatal.pm:24
 0.00    0.0000        1   0.000033     <anon>:...read-multi/Data/Dumper.pm:14
 0.00    0.0000        1   0.000033     <anon>:...usr/lib64/perl5/Config.pm:10
 0.00    0.0000        1   0.000032     <anon>:.../perl5/lib/perl5/Fatal.pm:35
 0.00    0.0000        1   0.000032     <anon>:...thread-multi/List/Util.pm:10
 0.00    0.0000        1   0.000032     <anon>:...utodie/Scope/GuardStack.pm:4
 0.00    0.0000        1   0.000032     <anon>:...l/share/perl5/constant.pm:65
 0.00    0.0000        1   0.000032     <anon>:...-thread-multi/Encode/JP.pm:6
 0.00    0.0000        1   0.000032     <anon>:...erl5/Attribute/Handlers.pm:5
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:27
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:41
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:47
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:34
 0.00    0.0000        1   0.000031     <anon>:...ib/perl5/autodie/Util.pm:145
 0.00    0.0000        1   0.000031     <anon>:...erl5/lib/perl5/autodie.pm:13
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:29
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:33
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:45
 0.00    0.0000        1   0.000031     Errno::TIEHASH
 0.00    0.0000        1   0.000031     <anon>:...m/perl5/lib/perl5/Fatal.pm:8
 0.00    0.0000        1   0.000031     version::(cmp
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:56
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:28
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:36
 0.00    0.0000        1   0.000031     <anon>:.../perl5/lib/perl5/Fatal.pm:32
 0.00    0.0000        1   0.000030     <anon>:.../perl5/lib/perl5/Fatal.pm:37
 0.00    0.0000        1   0.000030     <anon>:.../perl5/lib/perl5/Fatal.pm:38
 0.00    0.0000        1   0.000030     <anon>:.../perl5/lib/perl5/Fatal.pm:43
 0.00    0.0000        1   0.000030     <anon>:.../perl5/lib/perl5/Fatal.pm:39
 0.00    0.0000        1   0.000030     <anon>:...rl5/Attribute/Handlers.pm:17
 0.00    0.0000        1   0.000030     <anon>:.../perl5/lib/perl5/Fatal.pm:49
 0.00    0.0000        1   0.000030     <anon>:...-multi/Encode/Encoding.pm:12
 0.00    0.0000        1   0.000029     <anon>:.../perl5/lib/perl5/Fatal.pm:51
 0.00    0.0000        2   0.000014     Carp::_cgc
 0.00    0.0000        1   0.000027     <anon>:...l/share/perl5/Data/Lock.pm:8
 0.00    0.0000        1   0.000026     Config::TIEHASH
 0.00    0.0000        1   0.000024     utf8::import
 0.00    0.0000        1   0.000024     <anon>:...erl5/lib/perl5/autodie.pm:52
 0.00    0.0000        1   0.000023     <anon>:...-multi/Encode/Encoding.pm:10
 0.00    0.0000        1   0.000021     <anon>:...ux-thread-multi/Encode.pm:17
 0.00    0.0000        1   0.000021     UNIVERSAL::isa
 0.00    0.0000        1   0.000020     <anon>:...-multi/Encode/Encoding.pm:11
 0.00    0.0000        1   0.000020     Data::Dumper::_vstring
 0.00    0.0000        1   0.000020     warnings::_bits
 0.00    0.0000        1   0.000019     warnings::enabled
 0.00    0.0000        1   0.000018     <anon>:...hare/perl5/Tie/RefHash.pm:77
 0.00    0.0000        1   0.000017     Attribute::Handlers::_TEST_::MODIFY_CODE_ATTRIBUTES
 0.00    0.0000        1   0.000014     base::has_fields
 0.00    0.0000        1   0.000014     autodie::Scope::GuardStack::DESTROY
 0.00    0.0000        1   0.000013     Attribute::Handlers::import
 0.00    0.0000        3   0.000004     Encode::XS::renew
 0.00    0.0000        1   0.000011     UNIVERSAL::can
 0.00    0.0000        1   0.000010     utf8::encode
 0.00    0.0000        1   0.000010     base::has_attr
 0.00    0.0000        1   0.000009     attributes::reftype
 0.00    0.0000        1   0.000009     Encode::Alias::undef_aliases
 0.00    0.0000        1   0.000006     attributes::_modify_attrs
 0.00    0.0000        2   0.000003     Encode::PERLQQ
 0.00    0.0000        3   0.000002     Encode::XS::needs_lines
 0.00    0.0000        1   0.000001     Encode::STOP_AT_PARTIAL
-0.00   -0.0000        1  -0.000000     Encode::WARN_ON_ERR
